programme_code,programme_name,difficulty,weight,question,option_A,option_B,option_C,option_D,answer_letter,answer_text
KUMON,BRAC Kumon Ltd.,hard,2,কুমন ইনস্ট্রাক্টরের একটি মূল দায়িত্ব কী?,ক্লাসরুমে সরাসরি পড়ানো,প্রতিটি শিক্ষার্থীর জন্য ব্যক্তিগত স্টাডি প্ল্যান বানানো,শুধু হোমওয়ার্ক দেখে নম্বর দেওয়া,শুধু হিসাব–নিকাশ দেখা,B,প্রতিটি শিক্ষার্থীর জন্য ব্যক্তিগত স্টাডি প্ল্যান বানানো
KUMON,BRAC Kumon Ltd.,hard,2,বিশ্বব্যাপী মোট কতটি কুমন সেন্টার রয়েছে?,"২,০০০+","১০,০০০+","২০,০০০+","২৭,০০০+",D,"২৭,০০০+ সেন্টার"
KUMON,BRAC Kumon Ltd.,hard,2,পরবর্তী কুমন সেন্টার খোলার জন্য কোন শহরটি সম্ভাব্য স্থানের তালিকায় নেই?,ঢাকা,চট্টগ্রাম,যশোর,কোনোটি নয়,C,যশোর
KUMON,BRAC Kumon Ltd.,hard,2,কুমন পদ্ধতি কোন ধরনের শেখার পদ্ধতিকে বেশি গুরুত্ব দেয়?,মুখস্থভিত্তিক পড়াশোনা,ধাপে ধাপে নিজের চেষ্টায় শেখা,কোর্স–ভিত্তিক শেখা,এক–টু–ওয়ান কোচিং,B,ধাপে ধাপে নিজের চেষ্টায় শেখা
KUMON,BRAC Kumon Ltd.,hard,2,কুমন ফ্র্যাঞ্চাইজি প্রোগ্রামে রেফারেল দিলে কত টাকা পুরস্কার দেওয়া হয়?,"৫,০০০ টাকা","১০,০০০ টাকা","১২,০০০ টাকা","২০,০০০ টাকা",D,"২০,০০০ টাকা"
KUMON,BRAC Kumon Ltd.,hard,2,একটি কুমন সেন্টার খোলার আগে শেষ ধাপটি কী?,ওরিয়েন্টেশন,জায়গা খুঁজে কনফার্ম করা,নতুন ইন্সট্রাক্টর ট্রেনিং,এগ্রিমেন্ট সাইন,C,নতুন ইন্সট্রাক্টর ট্রেনিং
KUMON,BRAC Kumon Ltd.,hard,2,কুমন ফ্র্যাঞ্চাইজের একটি বড় প্রভাব–লক্ষ্য কী?,শুধু ব্যবসায়িক লাভ,সামাজিক প্রভাব তৈরি করা,স্কুলের বিকল্প হয়ে যাওয়া,সরকারি পার্টনার হওয়া,B,সামাজিক প্রভাব তৈরি করা
MF,Microfinance (Dabi),easy,1,দাবি কর্মসূচির মূল লক্ষ্যগোষ্ঠী কারা?,"দরিদ্র ও প্রান্তিক মানুষ, বিশেষ করে কর্মক্ষম নারী",শুধু বড় ব্যবসায়ী,শুধুই প্রবাসী আয়ভোগী পরিবার,শুধু সরকারি চাকরিজীবী,A,"দরিদ্র ও প্রান্তিক মানুষ, বিশেষ করে কর্মক্ষম নারী"
MF,Microfinance (Dabi),easy,1,একটি নিয়মিত দাবি ঋণ সাধারণত কত টাকা থেকে শুরু হয়?,"৫,০০০ টাকা","১০,০০০ টাকা","২০,০০০ টাকা","১,০০,০০০ টাকা",C,"২০,০০০ টাকা"
MF,Microfinance (Dabi),easy,1,একটি নিয়মিত দাবি ঋণের মেয়াদ সাধারণত কত মাসের হয়?,৬ মাস,৯ মাস,১২ মাস,২৪ মাস,C,১২ মাস
MF,Microfinance (Dabi),easy,1,দাবি ঋণের জন্য সদস্যদের সাধারণ বয়সসীমা কত থেকে কত বছর?,১৬–৬০ বছর,১৮–৭০ বছর,২১–৫৫ বছর,২৫–৬৫ বছর,B,১৮–৭০ বছর
MF,Microfinance (Dabi),easy,1,ব্র্যাক মাইক্রোফাইন্যান্স সদস্যদের আনুমানিক কত শতাংশ নারী?,৫০%,৭০%,৯০%,১০০%,C,৯০%
MF,Microfinance (Dabi),easy,1,"একজন গ্রাহক যখন দাবি শাখায় আসেন, তখন ব্র্যাক কর্মীদের কীভাবে সম্বোধন করা গ্রহণযোগ্য?",শুনুন,আপা/দিদি/ভাই/দাদা বলে সম্মান করে ডাকা,শুধু নাম ধরে ডাকা,কোন কথা না বলে কাগজ ছুড়ে দেওয়া,B,আপা/দিদি/ভাই/দাদা বলে সম্মান করে ডাকা
MF,Microfinance (Dabi),medium,1.5,দাবি কর্মসূচির আওতায় ঋণ ছাড়াও সদস্যরা আর কী ধরনের অতিরিক্ত সেবা পান?,স্বাস্থ্য ও শিক্ষা সেবা সীমিত আকারে শুধু কিছু শাখায়,শুধু কৃষি ও গবাদিপশু সংক্রান্ত টেকনিক্যাল সেবা,শুধুমাত্র আইনি সহায়তা ও পানি–পয়ঃনিষ্কাশন সেবা,"স্বাস্থ্য, শিক্ষা, কৃষি ও পরিবেশ, আইনি সহায়তা, পানি ও পয়ঃনিষ্কাশনসহ বিভিন্ন সেবা",D,"স্বাস্থ্য, শিক্ষা, কৃষি ও পরিবেশ, আইনি সহায়তা, পানি ও পয়ঃনিষ্কাশনসহ বিভিন্ন সেবা"
MF,Microfinance (Dabi),medium,1.5,“ক্রেডিট প্লাস প্লাস” ধারণায় প্রথম “প্লাস” দিয়ে কী বোঝানো হয়েছে?,শুধু অতিরিক্ত ঋণসীমা দেওয়া,বাজার সংযোগ বা মার্কেট লিংকেজ তৈরি করা,শুধুমাত্র প্রশিক্ষণ ও দক্ষতা উন্নয়ন সেবা,সঞ্চয় পণ্যের সংখ্যা বাড়ানো,B,বাজার সংযোগ বা মার্কেট লিংকেজ তৈরি করা
MF,Microfinance (Dabi),medium,1.5,“Friend in Need Savings” (বিপদের বন্ধু) সঞ্চয় পণ্যের মূল উদ্দেশ্য কী?,নির্দিষ্ট সময় শেষে একবারে বড় অঙ্ক ফিক্সড ডিপোজিট তৈরি করা,নিয়মিত সামান্য অঙ্ক সঞ্চয় করে বিপদের সময় ব্যবহার করার মতো তহবিল গড়ে তোলা,শুধু শিশুর টিউশন ফি পরিশোধের জন্য আলাদা ফান্ড রাখা,বিদেশ ভ্রমণের ডলার জোগাড় করার জন্য সঞ্চয় করা,B,নিয়মিত সামান্য অঙ্ক সঞ্চয় করে বিপদের সময় ব্যবহার করার মতো তহবিল গড়ে তোলা
MF,Microfinance (Dabi),medium,1.5,ব্র্যাক মাইক্রোফাইন্যান্সের টেকনোলজি ঋণ মূলত কোন উদ্দেশ্যে দেওয়া হয়?,শুধু ইন্টারনেট সংযোগের বিল পরিশোধের জন্য,"ল্যাপটপ/স্মার্টফোনসহ ডিজিটাল ডিভাইস কিনে পড়াশোনা, অনলাইন সেবা ও ব্যবসা পরিচালনার জন্য",কাঁচামাল কেনা ও দোকান ভাড়া পরিশোধের জন্য,শুধুই কৃষি যন্ত্রপাতি যেমন পাওয়ার টিলার কেনার জন্য,B,"ল্যাপটপ/স্মার্টফোনসহ ডিজিটাল ডিভাইস কিনে পড়াশোনা, অনলাইন সেবা ও ব্যবসা পরিচালনার জন্য"
MF,Microfinance (Dabi),medium,1.5,ব্র্যাক মাইক্রোফাইন্যান্সের নতুন গ্রাহকের জন্য স্বাধীন ঋণ সাধারণত কত থেকে কত টাকার মধ্যে দেওয়া হয়?,"১০,000–৫০,000 টাকা","২০,000–৭৫,000 টাকা","৩০,000–১,০০,000 টাকা","৭৫,000–২,০০,000 টাকা",B,"২০,000–৭৫,000 টাকা"
MF,Microfinance (Dabi),medium,1.5,নিয়মিত দাবি ঋণ মূলত কোন ধরনের পরিবারকে পারিবারিক পুঁজি গড়ে তুলতে সাহায্য করে?,শুধুই শহরের মধ্যম আয়ের ব্যবসায়ী পরিবারকে,গ্রাম ও শহরের সীমিত আয়ের পরিবারকে,শুধুমাত্র গ্রামীণ ভূমিহীন কৃষিশ্রমিক পরিবারকে,কেবল সরকারি কর্মকর্তা ও ব্যাংক চাকরিজীবী পরিবারকে,B,গ্রাম ও শহরের সীমিত আয়ের পরিবারকে
MF,Microfinance (Dabi),hard,2,একটি নিয়মিত দাবি ঋণের জন্য আবেদন করতে গেলে সাধারণত কোন দুটি কাগজপত্র অবশ্যই লাগে?,শুধুমাত্র জাতীয় পরিচয়পত্রের কপি জমা দিলেই হয়,শুধু দুই কপি ছবি ও জন্ম নিবন্ধনের ফটোকপি,জাতীয় পরিচয়পত্র/পাসপোর্টের ফটোকপি এবং পাসপোর্ট সাইজ ছবি,জমির দলিল ও টিআইএন সার্টিফিকেট বাধ্যতামূলক,C,জাতীয় পরিচয়পত্র/পাসপোর্টের ফটোকপি এবং পাসপোর্ট সাইজ ছবি
MF,Microfinance (Dabi),hard,2,ব্র্যাক মাইক্রোফাইন্যান্সের টেকনোলজি ঋণের কিস্তি পরিশোধের সর্বোচ্চ সময়সীমা কত মাস?,১২ মাস,১৫ মাস,১৮ মাস,২৪ মাস,C,১৮ মাস
MF,Microfinance (Dabi),hard,2,"কৃষিকাজ, গরু/ছাগল মোটাতাজাকরণ ও মাছচাষের জন্য দাবি কর্মসূচির আওতায় মূলত কোন ধরনের ঋণ দেওয়া হয়?",দাবি সাধারণ ঋণ (সাধারণ ভোক্তা ব্যয়ের জন্য),"স্বাধীন ঋণ, যা মূলত আয়বর্ধক কৃষি ও প্রাণিসম্পদ খাতে ব্যবহৃত হয়","শুধুই প্রযুক্তি ঋণ, যা মূলত ডিজিটাল ডিভাইস কেনার জন্য","মাইগ্রেশন ঋণ, যা বিদেশ যাত্রার খরচের জন্য",B,"স্বাধীন ঋণ, যা মূলত আয়বর্ধক কৃষি ও প্রাণিসম্পদ খাতে ব্যবহৃত হয়"
MF,Microfinance (Dabi),hard,2,“ক্রেডিট প্লাস প্লাস” ধারণায় দ্বিতীয় “প্লাস” দিয়ে কী বোঝানো হয়েছে?,ঋণের কিস্তি আদায়কে সম্পূর্ণ ডিজিটাল করে দেওয়া,গ্রাহকের উপর সার্ভিস চার্জ বাড়ানো,"ঋণের বাইরে শিক্ষা, স্বাস্থ্যসহ নানান সহায়তামূলক সেবা দেওয়া",শুধু গ্রাহকের সঞ্চয় হিসাব খোলা,C,"ঋণের বাইরে শিক্ষা, স্বাস্থ্যসহ নানান সহায়তামূলক সেবা দেওয়া"
MF,Microfinance (Dabi),hard,2,বর্তমানে ব্র্যাকের মাইক্রোফাইন্যান্স মডেল মোট কতটি দেশে চালু রয়েছে?,৪টি দেশ,৫টি দেশ,৬টি দেশ,৮টি দেশ,D,৮টি দেশ
MF,Microfinance (Dabi),hard,2,প্রায় পাঁচ দশকের বেশি সময়ে ব্র্যাক মাইক্রোফাইন্যান্স মোট আনুমানিক কতজন মানুষকে (সরাসরি/পরোক্ষভাবে) আর্থিক সেবার আওতায় এনেছে?,প্রায় ১ কোটি মানুষ,প্রায় ২ কোটি মানুষ,প্রায় ৩ কোটি মানুষ,প্রায় ৪ কোটি মানুষ,D,প্রায় ৪ কোটি মানুষ
MF,Microfinance (Dabi),hard,2,নিচের কোন আচরণটি ব্র্যাকের কাস্টমার সার্ভিস নীতিমালার মধ্যে গ্রহণযোগ্য?,গ্রাহক ভিড় থাকলে তাকে না দেখে অন্য কাজ চালিয়ে যাওয়া,গ্রাহকের ব্যক্তিগত জীবন নিয়ে অপ্রয়োজনীয় প্রশ্ন করে বিব্রত করা,গ্রাহককে সালাম/আদাব জানিয়ে শান্তভাবে বসার আমন্ত্রণ জানানো এবং প্রয়োজনীয় সহায়তা দেওয়া,কিস্তি বাকি থাকলে সবার সামনে কঠোর ভাষায় তিরস্কার করা,C,গ্রাহককে সালাম/আদাব জানিয়ে শান্তভাবে বসার আমন্ত্রণ জানানো এবং প্রয়োজনীয় সহায়তা দেওয়া
MF,Microfinance (Dabi),hard,2,নিচের কোন আচরণটি ব্র্যাক মাইক্রোফাইন্যান্স নীতিমালা অনুযায়ী স্পষ্টভাবে নিষিদ্ধ?,গ্রুপ মিটিংয়ে সঞ্চয় ও কিস্তি আদায়ের পর পাসবই তাৎক্ষণিক হালনাগাদ করা,নিয়ম অনুযায়ী প্রয়োজনে গ্রাহককে ঋণের শর্তগুলো আবার বুঝিয়ে বলা,গ্রাহকের সম্মতিতে প্রয়োজন হলে শাখা ম্যানেজারের কাছে বিষয়টি রেফার করা,নিজের পকেট থেকে গ্রাহকের কিস্তি জমা দিয়ে পরে গ্রাহকের কাছ থেকে টাকা নেওয়া,D,নিজের পকেট থেকে গ্রাহকের কিস্তি জমা দিয়ে পরে গ্রাহকের কাছ থেকে টাকা নেওয়া
SELP,Social Empowerment and Legal Protection,easy,1,বাল্যবিবাহ বন্ধ করলে কী ধরনের উপকার হয়?,লেখাপড়া বন্ধ হয়ে যায়,মেধা বিকাশের সুযোগ পাওয়া যায়,মাতৃমৃত্যু ও শিশুমৃত্যু বাড়ে,সংসার ভেঙে যায়,B,মেধা বিকাশের সুযোগ পাওয়া যায়
SELP,Social Empowerment and Legal Protection,easy,1,বাংলাদেশের মেয়েদের জন্য আইন অনুযায়ী সর্বনিম্ন বিয়ের বয়স কত?,১৪,১৬,১৮,২০,C,১৮
SELP,Social Empowerment and Legal Protection,easy,1,১৮ বছরের কম বয়সী মেয়ে ও ২১ বছরের কম বয়সী ছেলের বিয়ে দেওয়ার চেষ্টা করলে কী ধরনের শাস্তি হতে পারে?,কেবল জরিমানা,কেবল বিনাশ্রম কারাদণ্ড,জরিমানা বা কারাদণ্ড বা উভয়,কোনো শাস্তি নেই,C,জরিমানা বা কারাদণ্ড বা উভয়
SELP,Social Empowerment and Legal Protection,easy,1,বাল্যবিবাহের ফলে নিচের কোনটি ঘটে না?,প্রতিবন্ধী শিশু জন্মের ঝুঁকি বাড়ে,মায়ের পুষ্টি ও স্বাস্থ্যের অবনতি,লেখাপড়া চালিয়ে যাওয়া সহজ হয়,পরিবারে কলহ ও তালাকের প্রবণতা বাড়ে,C,লেখাপড়া চালিয়ে যাওয়া সহজ হয়
SELP,Social Empowerment and Legal Protection,easy,1,বাল্যবিবাহ রোধে সবচেয়ে কার্যকর শিক্ষামূলক পদক্ষেপ কোনটি?,মেয়েদের স্কুল থেকে বের করে দেওয়া,মেয়েদের শিক্ষার সুযোগ বাড়ানো,শুধুমাত্র ছেলেদের শিক্ষা,শিক্ষার উপর নজর না দেওয়া,B,মেয়েদের শিক্ষার সুযোগ বাড়ানো
SELP,Social Empowerment and Legal Protection,easy,1,নারীশক্তি আইনবন্ধু অ্যাপ বিশেষ করে সংবেদনশীল GBV–সংক্রান্ত তথ্যের গোপনীয়তা কীভাবে নিশ্চিত করে?,এনক্রিপশন এবং অ্যানোনিমাইজেশন ব্যবহার করে,তথ্য সার্ভারে খোলা রেখে,কেবল ফ্রন্টলাইন কর্মীর ডিভাইসে সংরক্ষণ করে,ব্যবহারকারী স্ব-ডিলিট ফাংশন দিয়ে,A,এনক্রিপশন এবং অ্যানোনিমাইজেশন ব্যবহার করে
SELP,Social Empowerment and Legal Protection,medium,1.5,বাংলাদেশের জাতীয় জরুরি সেবা নম্বর কত?,৯৯৯,১০৮,১৬৪৩০,৩৩৩,A,৯৯৯
SELP,Social Empowerment and Legal Protection,medium,1.5,বাংলাদেশে কোন আইন যৌতুক নিষিদ্ধ করেছে?,"যৌতুক নিরোধ আইন, ১৯৮০","বাল্যবিবাহ দমন আইন, ২০১৭","গার্হস্থ্য সহিংসতা (প্রতিরোধ ও সুরক্ষা) আইন, ২০১০","নারী ও শিশু নির্যাতন দমন আইন, ২০০০",A,"যৌতুক নিরোধ আইন, ১৯৮০"
SELP,Social Empowerment and Legal Protection,medium,1.5,নারীশক্তি আইনবন্ধু অ্যাপের মূল উদ্দেশ্য কী?,খেলার জন্য,জেন্ডার-ভিত্তিক সহিংসতা মোকাবেলায় ফ্রন্টলাইন কর্মীদের সহায়তা করা,সামাজিক মিডিয়ায় শেয়ারিং বাড়ানো,অনলাইন শিক্ষার জন্য,B,জেন্ডার-ভিত্তিক সহিংসতা মোকাবেলায় ফ্রন্টলাইন কর্মীদের সহায়তা করা
SELP,Social Empowerment and Legal Protection,medium,1.5,নারীশক্তি আইনবন্ধু অ্যাপ কী ধরনের আইনি সহায়তা দেয়?,ব্যাংক লোন সংক্রান্ত,স্থানীয় আইন অনুযায়ী GBV মোকাবেলার জন্য পরামর্শ,কর সংক্রান্ত পরামর্শ,চুক্তি তৈরি,B,স্থানীয় আইন অনুযায়ী GBV মোকাবেলার জন্য পরামর্শ
SELP,Social Empowerment and Legal Protection,hard,2,বাল্যবিবাহের শাস্তি নির্ধারণে বাংলাদেশে কোন আইনি আইন প্রযোজ্য?,শুধুমাত্র ইসলামিক আইন,বাল্যবিবাহ দমন আইন ২০১৭,কোনো আইন নেই,পারিবারিক পরামর্শ,B,বাল্যবিবাহ দমন আইন ২০১৭
SELP,Social Empowerment and Legal Protection,hard,2,"সরকারি তথ্য অনুযায়ী, বাংলাদেশে বাল্যবিবাহের হার কত?",প্রায় ৩০% বিয়ে হয় ১৮ বছরের আগে,প্রায় ৪১.৬% বিয়ে হয় ১৮ বছরের আগে,প্রায় ৬০% বিয়ে হয় ১৮ বছরের আগে,প্রায় ২০% বিয়ে হয় ১৮ বছরের আগে,B,প্রায় ৪১.৬% বিয়ে হয় ১৮ বছরের আগে
SELP,Social Empowerment and Legal Protection,hard,2,"বাংলাদেশের জাতীয় কৌশল অনুযায়ী, কত বছরের নিচে বিয়ে হলে তাকে বাল্যবিবাহ বলা হয়?",১৬,১৭,১৮,২১,C,১৮
SELP,Social Empowerment and Legal Protection,hard,2,নারীশক্তি আইনবন্ধু অ্যাপ ফ্রন্টলাইন কর্মীদের কীভাবে উপকার করে?,ফিল্ডে দ্রুত এবং নির্ভুল তথ্য সংগ্রহ ও আইনি সিদ্ধান্ত নিতে সাহায্য করে,নতুন বন্ধু খোঁজা,ভিডিও স্ট্রিমিং,সোশ্যাল মিডিয়ায় পোস্ট করা,A,ফিল্ডে দ্রুত এবং নির্ভুল তথ্য সংগ্রহ ও আইনি সিদ্ধান্ত নিতে সাহায্য করে
SELP,Social Empowerment and Legal Protection,hard,2,কেন নারীশক্তি আইনবন্ধু অ্যাপকে “survivor–centred” বলা যায়?,এটি ফ্রন্টলাইন কর্মীদের সুবিধার জন্য ডিজাইন করা হয়েছে,এটি বাচ্চাদের খেলার জন্য উপযুক্ত,এটি প্রতিটি বেঁচে থাকা মানুষের গল্প নিরাপদে ডকুমেন্ট করে এবং আইনি সহায়তা নিশ্চিত করে,এটি শুধু রিপোর্ট তৈরি করে,C,এটি প্রতিটি বেঁচে থাকা মানুষের গল্প নিরাপদে ডকুমেন্ট করে এবং আইনি সহায়তা নিশ্চিত করে
SELP,Social Empowerment and Legal Protection,hard,2,নারীশক্তি আইনবন্ধু অ্যাপ কী ধরনের প্রক্রিয়া–উদ্ভাবন নিয়ে এসেছে?,GBV মামলা ডকুমেন্টেশন ও ম্যানেজমেন্টে স্ট্যান্ডার্ডাইজড ডিজিটাল মডেল,কেবল আইনি রিপোর্ট তৈরি,ফ্রন্টলাইন কর্মীদের ম্যানুয়াল নোট নেওয়া,তথ্য বিশ্লেষণ ছাড়া সোজা রিপোর্টিং,A,GBV মামলা ডকুমেন্টেশন ও ম্যানেজমেন্টে স্ট্যান্ডার্ডাইজড ডিজিটাল মডেল
SELP,Social Empowerment and Legal Protection,hard,2,"নারীশক্তি আইনবন্ধু অ্যাপ যে আইনি গাইডলাইন দেয়, সেগুলো কীভাবে বাস্তব পদক্ষেপ হিসেবে ব্যবহারযোগ্য হয়?",ব্যবহারকারীকে নির্দিষ্ট পদক্ষেপ নির্দেশ করে,কেবল আইনি তথ্য দেয়,প্রিন্টেবল রিপোর্ট তৈরি করে,শুধু রেকর্ড সংরক্ষণ করে,A,ব্যবহারকারীকে নির্দিষ্ট পদক্ষেপ নির্দেশ করে
MF,Microfinance (Progoti),easy,1,প্রগতি কর্মসূচি মূলত কোন ধরনের গ্রাহকদের জন্য তৈরি?,বড় করপোরেট কোম্পানি,ছোট ও মাঝারি উদ্যোক্তা,শুধুই কৃষিশ্রমিক,স্কুল ছাত্রছাত্রী,B,ছোট ও মাঝারি উদ্যোক্তা
MF,Microfinance (Progoti),easy,1,একটি নিয়মিত প্রগতি ঋণ সাধারণত কত টাকা থেকে শুরু হয়?,"২০,000 টাকা","৫০,000 টাকা","১,০০,000 টাকা","৫,০০,000 টাকা",C,"১,০০,000 টাকা"
MF,Microfinance (Progoti),easy,1,প্রগতি ঋণের জন্য গ্রাহকের সাধারণ বয়সসীমা কত থেকে কত বছর?,১৬–৬০ বছর,১৮–৭০ বছর,২১–৫৫ বছর,২৫–৬৫ বছর,B,১৮–৭০ বছর
MF,Microfinance (Progoti),easy,1,“নির্ভরতা ঋণ” মূলত কাদের দেওয়া হয়?,ধনী ব্যবসায়ীর জন্য,সীমিত আয়ের চাকরিজীবীদের পারিবারিক প্রয়োজন মেটাতে,শুধু বিদেশ ফেরত কর্মীদের জন্য,স্কুলের শিক্ষক ছাড়া কাউকে নয়,B,সীমিত আয়ের চাকরিজীবীদের পারিবারিক প্রয়োজন মেটাতে
MF,Microfinance (Progoti),easy,1,প্রবাসী ঋণ (Migration Loan) কোন উদ্দেশ্যে দেওয়া হয়?,দেশে দোকান ভাড়া নেওয়ার জন্য,বৈধভাবে প্রথমবার বা পুনরায় বিদেশে কাজের উদ্দেশ্যে যাওয়ার খরচের জন্য,বিয়ে করার জন্য,গাড়ি কেনার জন্য,B,বৈধভাবে প্রথমবার বা পুনরায় বিদেশে কাজের উদ্দেশ্যে যাওয়ার খরচের জন্য
MF,Microfinance (Progoti),easy,1,"কোনো কর্মী খুব ব্যস্ত থাকলেও, গ্রাহকের সঙ্গে কী ধরনের আচরণ করা উচিত?","চিৎকার করে বলতে হবে, পরে আসেন",অপমান করে বসে থাকতে বলা,বিনয়ের সঙ্গে কিছু সময় অপেক্ষা করতে বলা এবং নির্দিষ্ট সময়ে সেবা দেওয়া,গ্রাহককে একেবারে না দেখার ভান করা,C,বিনয়ের সঙ্গে কিছু সময় অপেক্ষা করতে বলা এবং নির্দিষ্ট সময়ে সেবা দেওয়া
MF,Microfinance (Progoti),medium,1.5,প্রবাসী ঋণ নেওয়ার জন্য কোন কাগজটি অবশ্যই থাকতে হবে?,কেবলমাত্র পাসপোর্টের আবেদন রশিদ,বৈধ ভিসার কপি ও সংশ্লিষ্ট কাগজপত্র,শুধুমাত্র জন্ম নিবন্ধনের কপি,শুধুই আগের কর্মস্থলের অভিজ্ঞতা সনদ,B,বৈধ ভিসার কপি ও সংশ্লিষ্ট কাগজপত্র
MF,Microfinance (Progoti),medium,1.5,রেমিট্যান্স ঋণ পেতে হলে গ্রাহকের কী থাকা জরুরি?,শুধু এনআইডি ও পাসপোর্টের ফটোকপি,রেমিট্যান্স আয়ের বৈধ উৎসের প্রমাণপত্র ও প্রয়োজনীয় ব্যাংক ডকুমেন্ট,শুধুই জমির দলিলের কপি,শুধুমাত্র নিয়োগপত্রের ছবি,B,রেমিট্যান্স আয়ের বৈধ উৎসের প্রমাণপত্র ও প্রয়োজনীয় ব্যাংক ডকুমেন্ট
MF,Microfinance (Progoti),medium,1.5,নির্ভরতা ঋণ পেতে হলে সর্বনিম্ন মাসিক বেতন কত থাকতে হবে?,"৮,০০০ টাকা বা তার বেশি","১২,000 টাকা বা তার বেশি","১৫,000 টাকা বা তার বেশি","২০,000 টাকা বা তার বেশি",C,"১৫,000 টাকা বা তার বেশি"
MF,Microfinance (Progoti),medium,1.5,নির্ভরতা ঋণের জন্য একই কর্মস্থলে ন্যূনতম কত সময় ধরে চাকরি করা থাকা চাই?,অন্তত ৬ মাস,অন্তত ১ বছর,অন্তত ২ বছর,অন্তত ৩ বছর,B,অন্তত ১ বছর
MF,Microfinance (Progoti),medium,1.5,একটি নিয়মিত বা কৃষি–বাণিজ্য প্রগতি ঋণ পেতে হলে গ্রাহকের কী থাকা প্রয়োজন?,কেবলমাত্র সঞ্চয়ী পোস্ট অফিস একাউন্ট,গ্রাহকের নিজের নামে সক্রিয় ব্যাংক অ্যাকাউন্ট,শুধুই আত্মীয়ের ব্যাংক অ্যাকাউন্ট নম্বর,কোনো ব্যাংক অ্যাকাউন্ট ছাড়াই কেবল নগদ লেনদেনের ইতিহাস,B,গ্রাহকের নিজের নামে সক্রিয় ব্যাংক অ্যাকাউন্ট
MF,Microfinance (Progoti),medium,1.5,"ব্র্যাক মাইক্রোফাইন্যান্সে ঋণ নিরাপত্তা বীমা, গবাদি পশু বীমা ইত্যাদির মূল উদ্দেশ্য কী?",গ্রাহকের কাছ থেকে অতিরিক্ত সার্ভিস চার্জ নেওয়া,ঋণ পরিশোধ না করলে কেবল আইনি ব্যবস্থা নেওয়া,"দুর্যোগ, রোগ বা মৃত্যুতে ক্ষতি কমানো ও গ্রাহক–পরিবারকে সুরক্ষা দেওয়া",শুধুই প্রতিষ্ঠানের বার্ষিক লাভের হার বাড়ানো,C,"দুর্যোগ, রোগ বা মৃত্যুতে ক্ষতি কমানো ও গ্রাহক–পরিবারকে সুরক্ষা দেওয়া"
MF,Microfinance (Progoti),hard,2,একজন বাবা তার ছেলের বৈধ প্রবাসী রেমিট্যান্স ব্যবহার করে বাংলাদেশে ব্যবসা বড় করতে চান—তার জন্য কোন ঋণটি সবচেয়ে উপযুক্ত?,"মাইগ্রেশন ঋণ, যা বিদেশে যাওয়ার খরচের জন্য","সাধারণ ব্যবসায়িক ঋণ, যেখানে রেমিট্যান্স আয়ের শর্ত নেই","রেমিট্যান্স ঋণ, যা বৈধ রেমিট্যান্সের ভিত্তিতে ব্যবসা সম্প্রসারণে সহায়তা করে","নির্ভরতা ঋণ, যা মূলত চাকরিজীবীদের পারিবারিক খরচের জন্য",C,"রেমিট্যান্স ঋণ, যা বৈধ রেমিট্যান্সের ভিত্তিতে ব্যবসা সম্প্রসারণে সহায়তা করে"
MF,Microfinance (Progoti),hard,2,নির্ভরতা ঋণের আওতায় একজন বেতনভোগী গ্রাহক সর্বোচ্চ তার মাসিক বেতনের কত গুণ পর্যন্ত ঋণ পেতে পারেন?,সর্বোচ্চ ৪ গুণ পর্যন্ত,সর্বোচ্চ ৫ গুণ পর্যন্ত,সর্বোচ্চ ৭ গুণ পর্যন্ত,সর্বোচ্চ ৯ গুণ পর্যন্ত,C,সর্বোচ্চ ৭ গুণ পর্যন্ত
MF,Microfinance (Progoti),hard,2,উত্তরাঞ্চলের কঠিন আবহাওয়ায় বা দক্ষিণে একই জমিতে দ্বিতীয় ফসল ফলানো কৃষকদের জন্য কোন ধরনের ঋণ দেওয়া হয়?,"সাধারণ প্রগতি ঋণ, যা সব ধরনের ব্যবসার জন্য এক রকম","এনসিডিপি/এসসিডিপি সাধারণ ঋণ, যা বিশেষভাবে এই অঞ্চলের কৃষকের জন্য","কেবল মাইগ্রেশন ঋণ, যা কৃষকদের বিদেশ পাঠানোর জন্য","নির্ভরতা ঋণ, যা চাকরিজীবী পরিবারের ভোগ্য খরচের জন্য",B,"এনসিডিপি/এসসিডিপি সাধারণ ঋণ, যা বিশেষভাবে এই অঞ্চলের কৃষকের জন্য"
MF,Microfinance (Progoti),hard,2,প্রগতির নিয়মিত ব্যবসায়িক ঋণ পেতে হলে ন্যূনতম কত বছরের ব্যবসায়িক অভিজ্ঞতা থাকা প্রয়োজন?,"কোনো অভিজ্ঞতা লাগবে না, শুধু দোকান ভাড়া থাকলেই হবে",অন্তত ৬ মাস ব্যবসা পরিচালনার অভিজ্ঞতা,অন্তত ১ বছর ধারাবাহিক ব্যবসা পরিচালনার অভিজ্ঞতা,অন্তত ৩ বছর বা তার বেশি অভিজ্ঞতা,C,অন্তত ১ বছর ধারাবাহিক ব্যবসা পরিচালনার অভিজ্ঞতা
